Dealer,Company,FEIN,DNI,Peripherals,Service Name,Unit ID,Unit,Unit Type,Carrier,Serial #,Phone Number,Sim Number,IMEI,Bill To,Status,Last Event,Carrier,Assigned To Company,Last Event Date
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,368H,TJX053,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764413977,9103979448,89571016023121576407,352556101990732,,Active,Idle Alert,Claro CO,5/3/2015 6:37:23 AM,10/2/2024 9:29:48 AM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Panic Button, ",PLAN PROFESIONAL,560E,KUL359,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764397153,9101192063,8957123112102786926,358077093484364,JUAN MANUEL JIMENEZ ARANA,Active,Parked,MOVISTAR CO,3/14/2024 8:21:24 AM,10/2/2024 4:34:22 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Panic Button, ",PLAN PROFESIONAL,561L,TJV167,CalAmp 2631 - Gemalto HSPA - LMU2631H-H000-GTC01,MOVISTAR CO,4764256650,9103386502,89571015020119877053,357041065235734,JUAN MANUEL JIMENEZ ARANA,Active,Drive,MOVISTAR CO,3/14/2024 8:20:56 AM,10/2/2024 4:33:03 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Fuel Sensor - 148707, Panic Button, ",PLAN PROFESIONAL,594N,ZAP801,GenX 5P,Claro CO,000034754602,9103443586,89571015025019102171,358887091942779,GARCIA GOMEZ AGROINVERSIONES SA,Active,Parked,Claro CO,4/17/2024 7:14:26 AM,10/2/2024 4:11:57 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,605C,VCN172,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764383661,9101411585,8957123112215162999,358077093306849,,Active,Parked,MOVISTAR CO,5/13/2016 6:46:30 AM,10/2/2024 4:35:51 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Panic Button, ",PLAN PROFESIONAL,605E,TZP789,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764385575,9101282156,8957123112215165760,358077093386585,GARCIA GOMEZ AGROINVERSIONES SA,Active,Parked,MOVISTAR CO,1/23/2019 4:13:30 AM,10/2/2024 1:13:54 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,664T,TZO398,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",Claro CO,4764171780,9103981965,57101602312157817,357041061805621,,Active,Parked,Claro CO,9/23/2014 5:33:38 AM,10/2/2024 2:01:02 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,723Z,TZO938,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,Claro CO,4764385840,9101050347,8957123112215165547,358077092808092,,Active,Speed alert,Claro CO,10/14/2016 3:15:20 AM,10/2/2024 4:35:32 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Fuel Sensor - 148714, Panic Button, ",PLAN PROFESIONAL,7320,WMW867,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764298582,9104039055,89571016023121579419,358077090741964,GARCIA GOMEZ AGROINVERSIONES SA,Active,Parked,Claro CO,7/7/2016 4:25:47 AM,10/2/2024 12:38:39 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Panic Button, ",PLAN PROFESIONAL,747J,YAQ620,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764255358,9103381504,8957101602010525583,357041065212527,GARCIA GOMEZ AGROINVERSIONES SA,Active,Ignition OFF,Claro CO,3/2/2021 10:19:51 AM,10/2/2024 2:30:12 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,748U,CLZ122  ,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764428581,9103595779,89571016023083316594,354514102321769,,Active,Parked,MOVISTAR CO,9/2/2015 6:01:24 AM,10/2/2024 4:34:59 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,749M,WMW701,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764383433,9101328590,8957123112215166719,358077093346514,,Active,Parked,Claro CO,5/11/2016 10:59:28 AM,10/2/2024 4:34:03 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,896P,EQL080,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764385094,9101386495,8957123112215165752,358077093381586,,Active,Parked,Claro CO,6/20/2021 7:10:10 AM,10/2/2024 4:32:30 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,898K,WMV436,CalAmp 2630 - CDMA - LMU2630CV-G1000,Claro CO,4764385495,9101153795,8957123112215166842,358077093191720,,Active,Parked,Claro CO,8/14/2015 11:38:20 AM,10/2/2024 3:16:17 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,898M,WMV435,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764400572,9103396251,57101502011905886,354514101228106,,Active,Parked,Claro CO,8/14/2015 12:11:34 PM,10/2/2024 4:33:23 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Panic Button, ",PLAN PROFESIONAL,A186,ICT511,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764385016,9101162019,8957123112215165885,358077093347801,,Active,Parked,MOVISTAR CO,8/28/2014 6:10:36 AM,10/2/2024 4:35:35 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Fuel Sensor - 148709, Panic Button, ",PLAN PROFESIONAL,C876,VCO037,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764401684,9103443533,89571016022057257685,354514101221309,GARCIA GOMEZ AGROINVERSIONES SA,Active,Parked,Claro CO,5/27/2011 11:55:08 AM,10/2/2024 2:38:59 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,N034,VCP833,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,Claro CO,4764383644,9101173433,8957123112215163468,358077093307086,,Active,Parked,Claro CO,12/6/2018 4:18:16 AM,10/2/2024 4:12:20 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,N128,VCP832,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,Claro CO,4764383656,9101147125,8957123112215164680,358077093348288,,Active,Parked,Claro CO,6/5/2020 1:15:14 PM,10/2/2024 4:35:05 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,N191,VCP966,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764401413,9101168688,8957123111415989334,354514101221416,,Active,Parked,Claro CO,5/18/2011 8:54:49 AM,10/2/2024 4:32:17 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Fuel Sensor - 158056, Panic Button, ",PLAN PROFESIONAL,Q777,TEK884,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",Claro CO,4764383642,9101408163,8957123112215168996,358077093316699,,Active,Idle - Stop,Claro CO,2/24/2021 5:54:12 AM,10/2/2024 4:33:14 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,R480,SXI745,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764384990,9101190711,8957123112215167063,358077093380984,,Active,Parked,MOVISTAR CO,6/12/2011 8:29:56 AM,10/2/2024 4:32:17 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,R558,VCK066,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764385853,9101180895,8957123112215165612,358077093311575,,Active,Ignition OFF,MOVISTAR CO,8/28/2018 4:34:37 AM,10/2/2024 4:31:19 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL,S391,VCL921,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,MOVISTAR CO,4764400893,9101184407,8957123112009139815,354514101216556,,Active,Travel Stop,MOVISTAR CO,7/18/2011 1:33:59 PM,10/2/2024 4:29:04 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Temp. Sensor, Fuel Sensor - 148706, Panic Button, ",PLAN PROFESIONAL,S606,WMV437,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,4764185438,9103981963,57101602312157815,357041062489797,CERDOS DEL VALLE S A,Active,Drive,Claro CO,12/20/2019 5:29:14 AM,10/2/2024 4:35:05 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Panic Button, ",PLAN PROFESIONAL,U736,TZP631,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764400454,9103439862,89571016021086997022,354514101221457,GARCIA GOMEZ AGROINVERSIONES SA,Active,Parked,Claro CO,9/3/2014 8:42:12 AM,10/2/2024 2:31:13 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Panic Button, ",PLAN PROFESIONAL,U744,CQM116,GenX Super 5,Claro CO,000003849948,9103403736,57101101003996033,357852031775110,GARCIA GOMEZ AGROINVERSIONES SA,Active,Parked,Claro CO,11/30/2011 5:32:26 AM,10/2/2024 4:07:30 PM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Fuel Sensor - 158061, Panic Button, ",PLAN PROFESIONAL,U785,VCX553,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764385563,9101405699,8957123112215167071,358077093405849,GARCIA GOMEZ AGROINVERSIONES SA,Active,Parked,MOVISTAR CO,12/30/2014 4:49:57 AM,10/2/2024 10:59:05 AM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Panic Button, ",PLAN PROFESIONAL,U870,ICT396,GenX Super 5,Claro CO,000003852377,9103429888,57101101003992092,357852031185641,,Active,Ignition OFF,Claro CO,11/10/2011 6:46:32 AM,10/2/2024 7:51:10 AM
TSO Mobile - Colombia,CERDOS DEL VALLE S A,805018495,,"Panic Button, ",PLAN PROFESIONAL,Z760,TWS57F / C4,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363118479,9103418662,89571016021090725724,359369091023875,,Active,Travel Stop,Claro CO,6/2/2023 5:38:16 AM,10/2/2024 4:35:02 PM
TSO Mobile - Colombia,CESAR ARTURO GIRALDO VELEZ,1037633881,,"Panic Button, ",PLAN STANDARD,13DJ,SQD444,Queclink GV55W,Claro CO,S2-M007693-13DJ,9103548665,57101602308331126,868574042784178,,Active,Parked,Claro CO,5/3/2024 5:45:36 AM,10/2/2024 3:58:07 PM
TSO Mobile - Colombia,CESAR ARTURO GIRALDO VELEZ,1037633881,,"Panic Button, ",PLAN STANDARD,13EK,CLO920,Queclink GV55W,Claro CO,S2-M007693-13EK,9103544868,57101602308330769,868574042785357,,Active,Parked,Claro CO,5/3/2024 9:22:38 AM,10/2/2024 4:29:59 PM
TSO Mobile - Colombia,CESAR AUGUSTO JIMENEZ VALBUENA,80160536,,"Panic Button, ",PLAN STANDARD,0I03,FSV176,CalAmp 2630 - 3G - LMU2631H-H000-G1000,Claro CO,4634529818,9103426081,89571015022011589133,351628098927950,,Active,Travel Stop,Claro CO,7/20/2020 5:34:54 AM,10/2/2024 1:10:08 PM
TSO Mobile - Colombia,CESAR AUGUSTO JIMENEZ VALBUENA,80160536,,"Panic Button, ",PLAN STANDARD,0I25,FSV081,CalAmp 2630 - 3G - LMU2631H-H000-G1000,Claro CO,4634529468,9103443557,89571015022011589729,351628098729737,,Active,Parked,Claro CO,7/26/2020 5:31:47 AM,9/27/2024 3:04:00 PM
TSO Mobile - Colombia,CHALE MAQUINARIA SAS,901571509,,"Panic Button, ",PLAN MAQUINARIA PESADA,12Q9,EXCAVADORA 7740,Queclink GV55W,Claro CO,S2-M007693-12Q9,9103548623,57101602308331084,868574042797642,,Active,Parked,Claro CO,7/16/2024 7:40:11 AM,10/2/2024 4:04:59 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,0Z7H,TDS986 VF,VidFleet 4K,MOVISTAR CO,6B301A62,3178641045,8957123112211415987,6B301A62,,Active,Ignition OFF,MOVISTAR CO,6/17/2024 3:26:41 AM,10/2/2024 3:59:45 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,11CN,WOU053 VF,VidFleet 4K,MOVISTAR CO,6B301ABB,3183828223,8957123112211419211,6B301ABB,,Active,Drive,MOVISTAR CO,6/17/2024 6:11:06 AM,10/2/2024 4:29:28 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,11CZ,SXJ901 VF,VidFleet 4K,MOVISTAR CO,6B301A7W,3185280104,8957123112211411283,6B301A7W,,Active,Drive,MOVISTAR CO,7/28/2024 12:56:10 PM,10/2/2024 4:36:10 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,11D6,WOS345 VF,VidFleet 4K,MOVISTAR CO,6B301AHY,3185012841,8957123112211410897,6B301AHY,,Active,Parked,MOVISTAR CO,7/12/2024 8:05:41 AM,8/2/2024 8:55:43 AM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,12RY,WNM396,Queclink GV55W,Claro CO,S2-M007693-12RY,9103549861,57101602308331152,868574042784426,,Active,Idle - Stop,Claro CO,9/19/2024 6:56:09 AM,10/2/2024 4:35:16 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13IW,TDS982,Queclink GV55W,Claro CO,S2-M007693-13IW,9104052924,57101602709643386,868574042789250,,Active,Drive,Claro CO,6/21/2024 3:22:52 PM,10/2/2024 4:35:18 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13IX,WCO567,Queclink GV55W,Claro CO,S2-M007693-13IX,9103406235,57101602709643385,868574042789920,,Active,Power OFF,Claro CO,8/2/2024 6:39:05 AM,9/30/2024 4:08:34 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13IY,NNZ901,Queclink GV55W,Claro CO,S2-M007693-13IY,9103412461,57101602709643384,868574042797378,,Active,Idle - Stop,Claro CO,7/17/2024 1:17:27 PM,10/2/2024 4:35:53 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13IZ,TLZ741,Queclink GV55W,Claro CO,S2-M007693-13I,9104039043,57101602709643383,868574042788559,,Active,Parked,Claro CO,6/20/2024 3:44:10 PM,10/2/2024 3:44:17 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13J0,JUY851,Queclink GV55W,Claro CO,S2-M007693-13J0,9103428598,57101602709643382,868574042796354,,Active,Parked,Claro CO,6/9/2024 2:13:00 PM,10/2/2024 4:05:17 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13J1,JUY907,Queclink GV55W,Claro CO,S2-M007693-13J1,9103437302,57101602709643381,868574042792981,,Active,Parked,Claro CO,6/20/2024 1:32:28 PM,10/2/2024 3:55:41 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13J3,WCW485,Queclink GV55W,Claro CO,S2-M007693-13J3,9103402429,57101602709643379,868574042798186,,Active,Drive,Claro CO,6/18/2024 2:38:27 PM,10/2/2024 4:35:52 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13J4,SXJ901,Queclink GV55W,Claro CO,S2-M007693-13J4,9103404975,57101602709643378,868574042781935,,Active,Drive,Claro CO,6/22/2024 6:37:54 AM,10/2/2024 4:35:49 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13J5,WNM375,Queclink GV55W,Claro CO,S2-M007693-13J5,9103431075,57101602709643377,868574042797634,,Active,Ping,Claro CO,7/6/2024 10:07:05 AM,9/30/2024 5:41:25 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13J6,WNM579,Queclink GV55W,Claro CO,S2-M007693-13J6,9103389030,57101602709643367,868574042784475,,Active,Parked,Claro CO,6/11/2024 5:22:12 AM,10/2/2024 4:10:42 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JF,WOU053,Queclink GV55W,Claro CO,S2-M007693-13JF,9103433594,57101602709643374,868574042794136,,Active,Parked,Claro CO,6/17/2024 6:06:47 AM,10/2/2024 4:35:03 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JH,THS195,Queclink GV55W,Claro CO,S2-M007693-13JH,9103408678,57101602709643350,868574042784640,,Active,Drive,Claro CO,7/21/2024 8:54:28 AM,10/2/2024 4:35:23 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JK,TVA538,Queclink GV55W,Claro CO,S2-M007693-13JK,9103416170,57101602709643347,868574042783162,,Active,Power OFF,Claro CO,6/7/2024 6:09:54 AM,10/1/2024 3:30:59 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JL,JKU830,Queclink GV55W,Claro CO,S2-M007693-13JL,9103417464,57101602709643346,868574042783592,,Active,Idle - Stop,Claro CO,6/9/2024 12:15:00 PM,10/2/2024 4:35:36 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JM,WFH891,Queclink GV55W,Claro CO,S2-M007693-13JM,9103409972,57101602709643345,868574042785373,,Active,Parked,Claro CO,6/30/2024 8:25:33 AM,10/2/2024 3:50:54 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JN,FST589,Queclink GV55W,Claro CO,S2-M007693-13JN,9103411216,57101602709643365,868574042785134,,Active,Drive,Claro CO,6/30/2024 10:43:55 AM,10/2/2024 4:35:02 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JO,WOY529,Queclink GV55W,Claro CO,S2-M007693-13JO,9103442346,57101602709643352,868574042788930,,Active,Parked,Claro CO,6/23/2024 9:22:07 AM,10/2/2024 4:06:25 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JP,EYX840,Queclink GV55W,Claro CO,S2-M007693-13JP,9103426091,57101602709643353,868574042785233,,Active,Parked,Claro CO,6/23/2024 8:42:02 AM,10/2/2024 3:39:02 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JS,FSU104,Queclink GV55W,Claro CO,S2-M007693-13JS,9103424844,57101602709643364,868574042784632,,Active,Parked,Claro CO,6/30/2024 12:19:34 PM,10/2/2024 4:24:57 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JU,TDS986,Queclink GV55W,Claro CO,S2-M007693-13JU,9103408740,57101602709643357,868574042785993,,Active,Parked,Claro CO,6/17/2024 3:26:13 AM,10/2/2024 4:00:15 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JW,TSM029,Queclink GV55W,Claro CO,S2-M007693-13JW,9103447328,57101602709643360,868574042793302,,Active,Drive,Claro CO,7/14/2024 9:44:21 AM,10/2/2024 4:35:42 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JY,NHQ844,Queclink GV55W,Claro CO,S2-M007693-13JY,9103382722,57101602709643361,868574042785647,,Active,Parked,Claro CO,6/23/2024 11:17:47 AM,10/2/2024 4:16:33 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13JZ,SOR741,Queclink GV55W,Claro CO,S2-M007693-13JZ,9103382721,57101602709643362,868574042798384,,Active,Parked,Claro CO,6/17/2024 4:44:14 AM,10/2/2024 3:39:57 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13PB,JUY906,Queclink GV55W,Claro CO,S2-M007693-13PB,9103452345,57101602604287704,868574042781885,,Active,Parked,Claro CO,7/7/2024 1:35:24 PM,10/2/2024 3:54:04 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13PD,WNM377,Queclink GV55W,Claro CO,S2-M007693-13PD,9103426113,57101602604287702,868574042785639,,Active,Idle - Stop,Claro CO,7/7/2024 2:58:23 PM,10/2/2024 4:35:24 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13PE,WOS344,Queclink GV55W,Claro CO,S2-M007693-13PE,9103446038,57101602604287701,868574042786488,,Active,Parked,Claro CO,6/21/2024 7:40:22 AM,10/2/2024 4:09:28 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13PF,SWP488,Queclink GV55W,Claro CO,S2-M007693-13PF,9103401246,57101602604287675,868574042784871,,Active,Parked,Claro CO,7/7/2024 11:23:25 AM,10/2/2024 4:26:15 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13PG,SNG017,Queclink GV55W,Claro CO,S2-M007693-13PG,9103401224,57101602604287674,868574042783709,,Active,Drive,Claro CO,7/21/2024 6:43:55 AM,10/2/2024 3:58:57 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13PH,THS110,Queclink GV55W,Claro CO,S2-M007693-13PH,9103409956,57101602604287676,868574042891221,,Active,Parked,Claro CO,7/3/2024 6:56:55 AM,10/2/2024 4:26:23 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13PK,LXS366,Queclink GV55W,Claro CO,S2-M007693-13PK,9103980750,57101602604287678,868574042912779,,Active,Parked,Claro CO,7/3/2024 11:49:53 AM,10/2/2024 4:07:50 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13PL,TZY194,Queclink GV55W,Claro CO,S2-M007693-13PL,9103421178,57101602604287700,868574042787817,,Active,Idle - Stop,Claro CO,7/21/2024 6:49:18 AM,10/2/2024 4:35:32 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13PM,TGL285,Queclink GV55W,Claro CO,S2-M007693-13PM,9103409990,57101602604287699,868574042786884,,Active,Parked,Claro CO,7/7/2024 9:05:12 AM,10/2/2024 3:56:09 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13PN,WOT564,Queclink GV55W,Claro CO,S2-M007693-13PN,9103438589,57101602604287698,868574042787767,,Active,Idle - Stop,Claro CO,6/17/2024 8:08:24 AM,10/2/2024 4:35:19 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13Q3,EQY796,Queclink GV55W,Claro CO,S2-M007693-13Q3,9103389020,57101602604287690,868574042784996,,Active,Parked,Claro CO,6/9/2024 5:58:27 AM,10/2/2024 4:23:25 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13R6,WNM377 VF,VidFleet 4K,,6B301AHX,3186900767,8957123112211411903,6B301AHX,,Active,Idle - Stop,,7/7/2024 2:59:54 PM,10/2/2024 4:35:38 PM
TSO Mobile - Colombia,CHILCO DISTRIBUIDORA DE GAS Y ENERGIA S.A.S E.S.P,900396759,,"Panic Button, ",PLAN STANDARD,13R7,THS195 VF,VidFleet 4K,,6B301A83,3166237297,8957123112211411937,6B301A83,,Active,Drive,,7/21/2024 9:14:06 AM,10/2/2024 4:30:33 PM
